SONG_ID,LYRICS,happy,angry,dislike,fear,sad,surprise
31388145,"너를 만난 그 이후로
사소한 변화들에 행복해져
눈이 부시게 빛 나는 아침
너를 떠올리며 눈 뜨는 하루
식탁 위에 마주 앉아
너의 하루는 어땠는지 묻거나
나의 하루도 썩 괜찮았어
웃으며 대답해 주고 싶어
별것 아닌 일에 맘이 통할 때면
익숙해진 서로가 놀라웠어
널 사랑해
평온한 지금처럼만
영원하고 싶다고
너를 바라보다 생각했어
너를 만나 참 행복했어
나 이토록 사랑할 수 있었던 건
아직 어리고 모자란 내 맘
따뜻한 이해로 다 안아줘서
무심한 말투에 서로 아플 때면
차가워진 사이가
견딜 수 없어 미안해
불안한 지금이라도
영원하고 싶다고
너를 바라보다 생각했어
너를 만나 참 행복했어
나 이토록 사랑할 수 있었던 건
아직 어리고 모자란 내 맘
따뜻한 이해로 다 안아줘서
뜨거웠던 여름 지나
그리워질 빗소리에
하나 둘 수줍어 또 얼굴 붉히면
생각이 많아진
너의 눈에 입 맞출 테니
우리 함께 걸어가기로 해
나를 만나 너도 행복하니
못 해준 게 더 많아서 미안해
이기적이고 불안한 내가
너에게만은 잘하고 싶었어
오랫동안 나 기다려온
완벽한 사랑을 찾은 것 같아
날 잡아줘서 힘이 돼줘서 
소중한 배려로 날 안아줘서
너를 만나",0.548532,0.005847,0.024316,0.017387,0.398092,0.005825
31417871,"천진난만 청순가련
새침한 척 이젠 지쳐 나
귀찮아
매일 뭐 해 어디야 밥은 잘 자
Baby 자기 여보 보고 싶어
다 부질없어
You got me like
이건 아무 감동 없는
Love Story
어떤 설렘도 어떤 의미도
네겐 미안하지만
I m not sorry
오늘부터 난 난 난
빛이 나는 솔로
빛이 나는 솔로
I m going solo lo lo lo lo lo
I m going solo lo lo lo lo lo
Used to be your girl
Now I m used to
being the GOAT
You re sittin  on your feelings
I m sittin  on my throne
I ain t got no time
for the troubles in your eyes
This time I m only lookin  at me
myself and I
I m goin' solo
I ma do it on my own now
Now that you re alone
got you lookin  for a clone now
So low
That s how I m gettin  down
Destined for this and the crown
Sing it loud like
이건 아무 감동 없는
Love Story
어떤 설렘도 어떤 의미도
네겐 미안하지만
I m not sorry
오늘부터 난 난 난
빛이 나는 솔로
빛이 나는 솔로
I m going solo lo lo lo lo lo
I m going solo lo lo lo lo lo
만남 설렘 감동 뒤엔
이별 눈물 후회 그리움
홀로인 게 좋아 난 나다워야 하니까
자유로운 바람처럼
구름 위에 별들처럼
멀리 가고 싶어 밝게 빛나고 싶어
빛이 나는 솔로
I m going solo lo lo lo lo lo
I m going solo lo lo lo lo lo",0.238548,0.210053,0.240543,0.083876,0.215354,0.011627
31448480,"똑똑 그대 보고 싶소 넘볼 수 없고 가질 수 없어 (So, sad)
뚝뚝 눈물 쏟아내도 그 고운 자태 한 번 비추지 않고 (너무해에)
내게만 까칠한 그녀는 유명한 화이
서울의 별 다 어딨나 Oh, in your eyes 
걔와 함께면 넌 디스토피아, 내 발걸음 따라오면 유토피아

Pretty woman
워 워 귀티나네
이리 봐도 저리 봐도 이뻐 이뻐 넌

나의 아낙네 이제 알았네
아낙네 나의 파랑새 (Woo yeah)

꼭꼭 숨어라 나의 님 (나의 님)
머리카락 보일라 어딨니 (Where are you?)
못 찾겠다 꾀꼬리 (꾀꼬리)
그대 있는 곳으로 가리, 나 가리

쉿 아무 말 하지 말고 도망치자 멀리
나만 보고 이제 그만해 제비뽑기
한여름에도 걷고 싶어 너의 그 눈길 
우리 둘이 야리꾸리 무리무리 Oh
그리워 너의 몸, 그리고 외로워 
여기 밑 빠진 Dog 물 맥여 줘
배배 꼬아 마치 코브라 부끄러워마, Alright?

Pretty woman
워 워 귀티나네
이리 봐도 저리 봐도 이뻐 이뻐 넌

나의 아낙네 이제 알았네
아낙네 나의 파랑새 (Woo yeah)

꼭꼭 숨어라 나의 님 (나의 님)
머리카락 보일라 어딨니 (Where are you?)
못 찾겠다 꾀꼬리 (꾀꼬리)
그대 있는 곳으로 가리, 나 가리
 
너는 그림 속의 움츠린 떡, Woo 난 침이 꿀꺽
넌 나의 주인공, 난 너의 츄잉껌
Woo, let's boogie on &amp; on

우린 불이 튀어, 이제 숨통이 틔어, 영원히 네게 충성
아름다운 넌 이뻐, 이뻐 

랄라라라랄라 랄랄라 
랄라라라랄라 랄랄라
랄라라라랄라 랄랄라라
Where ma bishes at 내 아낙네

꾀꼬리 (삐요삐요삐요)
나, 가리 (엥엥엥)
꾀꼬리 (삐요삐요삐요)
그대 있는 곳으로 가리
나가리",0.562499,0.076192,0.160551,0.044136,0.134803,0.021818
31479002,"내가 이렇게도 가슴이 뛰는 건
그대가 내 마음에 다녀 갔었나 봐
우리사랑은 또 스쳐가지만
세상에서 가장 그리운 사람
내가 어느새 그대 이름을 불러
원합니다 내가 살기 위해서
그 사랑이 아파도
기다릴게 여기서
사랑이란 멀리 있어도
언젠간 만날 테니까
니가 없으면 죽을 것 같아서
살기 위해서
왜 이유 없이 눈물이 났는지
그렇게 가슴 아파야 했는지
지금 달려가 꼭 말해주고 싶어
원합니다 내가 살기 위해서
그 사랑이 아파도
기다릴게 여기서
사랑이란 멀리 있어도
언젠간 만날 테니까
니가 없으면 죽을 것 같아서
널 사랑해서
두 번 다신 못 보게 될 까봐
연기처럼 니가 사라질까봐
난 두려워
원합니다 내가 살기 위해서
날 살게 해준 사람
바로 그대입니다
눈물마저 고맙습니다
그대가 준 것이니까
그리움 조차 나는 행복해서
살기 위해서 널 사랑해",0.574687,0.013439,0.046265,0.042024,0.322237,0.001348
31532643,"나는 그대를 뒤로한 채로
우리 사랑을 놓아요
차오르는 추억을 헝클어뜨려
모두 일어나지 않았던 일처럼
고갤 저어 모르는 꿈이라
말하고 있네요
남았는지 모를 마음이
나를 향해 힘껏 달려도
어느 끝 멈춰질 그 거리에 그대
다 찢겨져버린 사이 더 기워봐도
다시 그때로 우리
되돌려 놓을 수 없는 그 얘기
날카롭게 패인 이 상처가 깊어
나을 수 없으니 떠나가요
떨궈진 눈물은 가슴에 담아지고
이제 더는 채울 자리 없이
넘쳐흐르네요
그대인지 모를 얼굴이
나를 향해 웃음 지어도
손 내밀 수도 없는 거리에 그대
또 주저앉을 수밖에
무너진 이 사랑과
그대의 모든 흔적을
그리워하는 일만이
더 할 게 없어서
무력해져 가는 내가 싫어
그대를 보내기 싫지만
다 찢겨져버린 사이 더 기워봐도
다시 그때로 우릴 되돌려
놓을 수 없는 그 얘기
날카롭게 패인 이 상처가 깊어
나을 수 없으니 떠나가요",0.13931,0.09298,0.087583,0.02661,0.652409,0.001109
31583086,"너는 뛰쳐나가 차 문을
부술 듯이 닫으면서
난 머리를 처박고 한숨 쉬어
핸들을 안으면서
이런 광경이 너무 익숙해 이젠
웬만한 싸움에는
상처도 잘 안 나 이젠
명품 쇼핑할 때처럼
너무 깐깐해 네 기준은
한번 화내면 뒤끝 장난 아냐
적어도 2주는
가니까
난 성격이 너무 물러서
넌 항상 말해 남자니까
뒤로 좀 물러서
부담돼 네가 내게
결혼을 보채는 것도
난 달인처럼 대화 화제를
돌리는 법도 많이 늘었어
넌 항상 추격하고 나는 도망쳐
솔직히 말할게 난 아직 준비 안 됐어
지쳤어 조금 널 향한 사랑은 도금이
벗겨진 반지처럼 빛이 바랬어
오늘은 이별을 말해야 될 것 같아
지겹거든 너랑 다툴 때마다
항상 하는 말
내가 죽일 놈이지 뭐
우리가 어긋날 때면
전부 내 탓이지 뭐
마치 죄인인 것처럼
난 한걸음 물러서서 아무 말도 안 해
완벽한 너한테 난 항상
부족한 사람인 걸
처음에 쉬웠어 너와 함께 라는 게
난 너를 위해 내 자신을 숨기고
또 지웠어
사랑에 취해 네게 기대고
너란 퍼즐에 날 억지로 맞춰 끼웠어
하지만 이젠 나 지쳤어
네가 만든 내게 난 숨이 막혀 오는데
넌 점점 더 내게 바라는 게 많아졌어
마찰이 잦아졌어 네가 사 준
구두 굽처럼 사랑이 닳아졌어
내가 죽일 놈이지 뭐
우리가 어긋날 때면
전부 내 탓이지 뭐
마치 죄인인 것처럼
난 한걸음 물러서서
아무 말도 안 해
완벽한 너한테 난 항상
부족한 사람인걸
내가 잘할게
내가 잘할게란 말
이제 두 번 다시 안 할게
이 말 안 할래
너를 사랑해란 말
이제 두 번 다시 안 할게
내가 잘할게
내게 잘해 달란 말
이제 두 번 다시 안 할게
이 말 안 할래
그동안 참아왔던 이별을
오늘은 네게 말할래
yeah
내가 죽일 놈이지 뭐
우리가 어긋날 때면
전부 내 탓이지 뭐
마치 죄인인 것처럼
난 한걸음 물러서서
아무 말도 안 해
완벽한 너한테 난 항상
부족한 사람인 걸
내가 잘할게
uh woo uh
이 말 안할래
woo uh 내가 죽일 놈이지 뭐
내가 잘할게
woo uh woo uh
이 말 안할래
내가 죽일 놈이지 뭐
내가 죽일 놈이지 뭐",0.110013,0.144359,0.400103,0.028095,0.314346,0.003084
31608765,"너는 멍청이
twit twit twit twit
I don't like it
Nobody likes it
가녀린 심청이
twit twit twit twit
I don't like it
Nobody likes it
너는 멍청이
나밖에 모르는 사나이
가녀린 심청이
한 번씩 주위를 둘러봐
너는 아파도 모르고 있잖아
You make me royal
You make me hero
You make me genius
주는 게 많아
근데 왜 너만 불행해질까
나를 위해서만 숨을 쉬니까
너무 외로워 보여
너는 멍청이
twit twit twit twit
I don't like it
Nobody likes it
가녀린 심청이
twit twit twit twit
I don't like it
Nobody likes it
twit twit twit twit
우린 길을 잃었어
twit twit twit twit
나밖에 모르는 너는 멍청이
내가 멍청이
너를 병들게 한 싸가지
악마의 속삭임
욕심이 널 밀어내니까
내가 늦더라도 기다리지마
I make you patient
I make you puppy
I make you hungry
주는 게 없지
근데 왜 나도 불행해질까
나를 위해서만 숨을 쉬지마
너무 외로워 보여
너는 멍청이
twit twit twit twit
I don't like it
Nobody likes it
가녀린 심청이
twit twit twit twit
I don't like it
Nobody likes it
twit twit twit twit
우린 길을 잃었어
twit twit twit twit
나 밖에 모르는
너는 아이야 아이야이야
baby sky야
아이야이야 야이야
너는 멍청이
twit twit twit twit
I don't like it
Nobody likes it
가녀린 심청이
twit twit twit twit
I don't like it
Nobody likes it
twit twit twit twit
우린 길을 잃었어
twit twit twit twit
나 밖에 모르는 너는 멍청이",0.132283,0.208382,0.354938,0.026252,0.272421,0.005724
31640914,"여기까지가 끝인가 보오
이제 나는 돌아서겠소
억지 노력으로 인연을 거슬러
괴롭히지는 않겠소
하고 싶은 말 하려 했던 말
이대로 다 남겨 두고서
혹시나 기대도 포기하려 하오
그대 부디 잘 지내시오
기나긴 그대 침묵을
이별로 받아 두겠소
행여 이맘 다칠까
근심은 접어두오
오오 사랑한 사람이여
더 이상 못 보아도
사실 그대 있음으로
힘겨운 날들을 견뎌왔음에 감사하오
좋은 사람 만나오
사는 동안 날 잊고 사시오
진정 행복하길 바라겠소
이 맘만 가져가오
기나긴 그대 침묵을
이별로 받아 두겠소
행여 이맘 다칠까
근심은 접어두오
오오 사랑한 사람이여
더 이상 못 보아도
사실 그대 있음으로
힘겨운 날들을 견뎌왔음에 감사하오
좋은 사람 만나오
사는 동안 날 잊고 사시오
진정 행복하길 바라겠소
이 맘만 가져가오",0.505722,0.002561,0.016142,0.011861,0.463346,0.000368
31651955,"우린 힙합만을 고집하는 힙합 꼰대
랩에 리을도 모르는 놈 니가 뭔데
진짜들은 우릴 보면 먼저 인살 건네
Wattup 근데 찾아봐도 진짠 없네
우린 힙합 꼰대
우린 힙합 꼰대
우린 힙합 꼰대
Fuckin 힙합 꼰대
부자 life 깡패 나이
노년까지도 해 먹을겨
Red alert 119 그녀는 보내네
하자는 사인
No no no 자기 나 바뻐
조져야 돼 병신 힙합퍼
많은 대가리 사커 킥을 갈길라고
그러니 다 끝나고서
열심히 해보자 응
뺏은 돈 황혼 때 세보자 응
창모 넌 그런 짓 하지 마 알잖아 쫌
이미 자기는 최고라구
Babe thanks
근데 얘네 냅두면은 좆 돼
왕자 위치라면
때론 돼야 돼 힙합 꼰대
예쁘니 래퍼들 적시라고 팬티
내 혓바닥이
또 너네 귀를 간지럽히지
방송용 가사를 해 주려니 백지
그래서 아무소리도 안 나가는 거라고
볼륨 올려봤자 침 튀
돈 으로 내 주둥이를 막어
배나 불린다고 아마 억쯤은
물려 놔 봐야 나는 헉
배나 불린다고 아마 억쯤은
물려 놔 봐야 나는 헉
니들끼리 즐 소꿉장난 하셔
나는 뜰 거라고 비행기
신 믿는 만큼 날 믿어
Gyopo 2세대 래퍼
I Used to clutch on the nina
한국 hip hop 에 underdog
우리는 뼈다귀도 씹어
악마들이 너무 많아
they tryin to kill me outchea
의미 없는 말은 다 지렸
나랑 beef 원했던 놈들 보면
다 갑자기 vegan
날 못 막어 너 미쳤
날리는 fuck you 는 진심
Trunk 안에 machine gun
여기 있는 뭐든다 뒤졌
멋진 옷 멋진 목걸이 3mm cut
바짝 민머리
ways to make money
일찌감치 떼버린 rap jamboree
재밌는 게임
요즘 래퍼들 유행을 돌려 뱃머리
노를 저어봤자
사공이 많지 타이타닉호
타이트한 유통기한은
딱 다음 달일 걸
우린 돼 버렸지 뭐 완벽한 타인이
네 건 인스턴트 반면 난 timeless
해준 것도 없는 넌 받아먹기 바빠
자기 손 안 들여본 flow 어찌하냐
밥벌이는커녕 입 벌려줘야 먹는 네게
내 rap 어미새
가져왔어 뻐끔대 봐
벌린 입에 넣어 birthday cake
난 지금 EK GOD
두 번 더 외칠 것도 없이 난 GOD
네 머릴 내리찍는 도끼
스칠 일 없는 너의 옷깃
여기 못 낀 넌 왜 못마땅
꿈나무 내가 베푼 rhyme안이
니가 찾던 답안지지
좋은 댓글 달아 빨리 ay
걔네 건 메꾼 박자 bitch
몸 바쳐 빨아재낀 형
새끼 외힙을 날랐네
힙합 팝 되길 난 귀찮아
대긴 이 냄새가 베있지
이번 년 sokonyun은 일단락됐지
Rock that teen titans
돈 받겠지 polo로
어린놈들이 다 잡게 빛
시대가 변해도 내 rap
여전히 skillful I m still
근데 너네들은 진부
울리니 i phone 키지
내 진동 다음 세대
아이가 빼주지 진도
My type 아냐 그 닦달 따 guap
넌 필요해 wi-fi 그 차이가
분하다네 참아 안 해
자만 뺐지 자리 다음 세대 아이가
난 힙합 꼰대 트랜드에
예민하면서 어떤 거엔
전통을 지켜 old 한 거에
목매 그게 더 멋져
나다움을 지켜 동시에
적용 가능한 걸 섞어
변한 건 크게 없어
줄어든 바지통 정도
운동해 랩 트랙을 뛰어
Rocking timber 무개를 쳐
살살해 형 후배는 말해
근데 난 무매너 누가됐던 배려 없어
무대를 털어
just to prove
that u got it wrong 뭔 말해
너나 더 분발해 8마디면
난 증명해 부활해 bro
Kill Bill 느껴 내 ill
skill the real deal
내 목소리 마치 내 템스 있어
그 east feel
동부의 분위기 빛나는 jewelry
통바지 입지 무기 들어가 내 주머니
내 스타일을 못 따라와
난 Jers에서 자랐어
뱉는 것들 듣고 내 고향을 느끼잖아
나의 별명은 OG 꼰대 from 쇼미
욕을 먹어도 돈을 벌지
from the thunderground I enter
이건 영웅의 등장은 아니고
딱 그 바로 반대로 난 불길한 악당
너가 상상한 꽃길을 전부 태워
I bring terror
래퍼들 난 가서 영원히 잠 재워
this ain t old this
is classic 와서
listen hmm
olympic level on the microphone
gymnastics hmm
힙합 꼰대라고 불러
너가 아는 힙합 뭔데 slice yo head
I kill bill ugh uma thurman
나와 전국 전세곌 다니는 도끼 곤조
나와 같은 시간을
넘어 다녀 도끼 곤조
내 빈 손목에 롤리를
채워준 도끼 곤조
허나 K 타운에서
같이 털린 도끼 곤조
내게 와이키키를
첨 보여준 도끼 곤조
26억 차고의 차를 타 도끼 곤조
힙합다운 힙합을 일깨운 도끼 곤조
이런 랩을 뱉을 수
있는 난 도끼 매니저
요즘은 개나 소나 싱잉 랩
다 오토툰을 깔아
니가 랩도 노래도
못하는 건 오토툰은 알아
Its the return of the boom
어설픈 놈들은 가라
툭하면 귀여운 척하는 꼬라지들 봐라
I body you lames 하고들 다니는 게
팝인지 롹인지 뭘 하는지
어딜 가는지
니들 프라디진 아는지
Classic 노란 팀버는 가진지
누굴 파는진 몰라도
납득이 안가는 하는 짓
이런 내가 꼰대 같아 보여 어 인정
난 신경 쓰지 않아
니가 상하던지 빈정
진정한 벌스 하나 없이
죄다 사랑 노래
하다 보니 이젠 꼴에
성형까지 하나 보네
주특기라고는 음원만 노리는 곡들
꼭들 이쁜 쉬운
꽃길만을 걷길 바라는 꽃들
기획사의 봇들 꼭두각시
역겨운 척들까지
척하면 척 다 척해놓고
그런 적 없듯 가식
떠는 연예인병 걸린 삐급 엔터테이너
난 연예인병 걸린 랩퍼
hater hate us
Come say it to my face
if got any problem
난 벌스 하나만으로
니 앨범 다 처 발름
우린 힙합만을 고집하는 힙합 꼰대
랩에 리을도 모르는 놈 니가 뭔데
진짜들은 우릴 보면 먼저 인살 건네
Wattup 근데 찾아봐도 진짠 없네
우린 힙합 꼰대
우린 힙합 꼰대
우린 힙합 꼰대
Fuckin 힙합 꼰대
창모 One hunnit
효은 One hunnit
로스 One hunnit
딮플 One hunnit
넉살 One hunnit
영비 One hunnit
더블케이 One hunnit
스내키챈 One hunnit
주노플로 One hunnit
펴니 One hunnit
곤조 One hunnit",0.253269,0.166678,0.451017,0.025863,0.093793,0.00938
31691453,"내게 손을 내밀어 같이 걷잔 너
내가 발이 느려도
매번 기다려준 너를
지금은 내가 먼저 잡으려 해도
너무 늦어버려서
다시 잡을 수 없어서
이젠 볼 수 없다는 게 난
믿기지가 않아서
하루도 견딜 수 없어
안녕이라는 말로 다가온 네가
안녕이라는 말로 떠나간다면
오직 너만이 모르던 나는
이젠 아무것도
할 수가 없는 내가 되는 걸
익숙했던 따뜻한 너의 품도
잊혀지기에는 아직 이른걸
안녕이라는 말로 다가온 네가
안녕이라는 말로 떠나간다면
오직 너만이 모르던 나는
이젠 아무것도
할 수가 없는 내가 되는 걸
언젠가 잊을 수만 있다면
지금부터라도 더 노력해볼게
널 이제 사랑할 수 없는 거라면
널 이제 떠나보내야만 한다면
오직 너만이 모르던 나를
위해 남겨둔 기억들도
모두 다 가져가 줘
이젠",0.16442,0.02326,0.073574,0.0301,0.706348,0.002298
31703498,"아무말도 아무것도
여전히 넌 여기 없고
널 원하고 널 원해도 난 외롭고
꽃이 피고 진 그 자리
끝을 몰랐었던 맘이
깨질 것만 같던 그때 우리 음
시든 꽃에 물을 주듯
싫은 표정조차 없는
결국엔 부서진 여기 우리 음
다 잊었니 말없이 다 잊었니
사랑한단 말로 날 가둬둔 채로
넌 잊었니 난 잊지 못하나봐
바보처럼 기다려 난 오늘도
어쩌다 이렇게 됐지
너무 예뻤잖아 둘이
매일 설레였지 그때 우린 음
시든 꽃에 물을 주듯
싫은 표정조차 없는
결국엔 부서진 여기 우리
다 잊었니 말없이 다 잊었니
사랑한단 말로 날 가둬둔 채로
넌 잊었니 난 잊지 못하나봐
바보처럼 기다린
바보처럼 빈 자릴 붙잡는 나
차라리 다 끝났다고 말해줘
이기적인 그 침묵에 또 나만
바보처럼 미련한
내가 미워
아무말도 아무것도
여전히 넌 여기 없고
널 원하고 널 원해도 난 지쳐가",0.187082,0.064437,0.128356,0.03216,0.584396,0.003569
31737197,"모든 게 궁금해
How s your day
Oh tell me
뭐가 널 행복하게 하는지
Oh text me
Your every picture
내 머리맡에 두고 싶어
oh bae
Come be my teacher
네 모든 걸 다 가르쳐줘
Your 1 your 2
Listen my my baby 나는
저 하늘을 높이 날고 있어
그때 니가 내게 줬던 두 날개로
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin  me a boy with luv
Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어
I want something stronger
Than a moment
than a moment love
I have waited longer
For a boy with
For a boy with luv
널 알게 된 이후 ya
내 삶은 온통 너 ya
사소한 게 사소하지 않게
만들어버린 너라는 별
하나부터 열까지 모든 게 특별하지
너의 관심사 걸음걸이 말투와
사소한 작은 습관들까지
다 말하지 너무 작던
내가 영웅이 된 거라고
Oh nah
난 말하지 운명 따윈
처음부터 내 게 아니었다고
Oh nah
세계의 평화
No way
거대한 질서
No way
그저 널 지킬 거야 난
Boy with luv
Listen my my baby 나는
저 하늘을 높이 날고 있어
그때 니가 내게 줬던 두 날개로
이제 여긴 너무 높아
난 내 눈에 널 맞추고 싶어
Yeah you makin  me a boy with luv
Oh my my my oh my my my
You got me high so fast
네 전부를 함께하고 싶어
Oh my my my oh my my my
You got me fly so fast
이제 조금은 나 알겠어
Love is nothing stronger
Than a boy with luv
Love is nothing stronger
Than a boy with luv
툭 까놓고 말할게
나도 모르게 힘이 들어가기도 했어
높아버린 sky
커져버린 hall
때론 도망치게 해달라며 기도했어
But 너의 상처는 나의 상처
깨달았을 때 나 다짐했던 걸
니가 준 이카루스의 날개로
태양이 아닌 너에게로
Let me fly
Oh my my my oh my my my
I've waited all my life
네 전부를 함께하고 싶어
Oh my my my oh my my my
Looking for something right
이제 조금은 나 알겠어
I want something stronger
Than a moment
than a moment love
Love is nothing stronger
Than a boy with luv",0.634227,0.077874,0.136545,0.024446,0.114081,0.012828
31829536,"어떻게 보면 참
전쟁 같았다 우리
행복한 나날의
수만큼 아프게 했던
날들도 많았고
울렸던 날도 많았어
길었던 시간을 지켜줬던
너야
너를 너무 사랑해서
그게 멀어지게 한 걸까
어리숙한 내 잘못인가
사랑이 식었다고
솔직히 말해도 돼
가슴 뛰는 설렘이
네게
온 거라고 나보다
좋은 사람이
너에게 생긴 거라고
다른 핑계겠지
우린 안 맞는다고
질리게 들었어
네 맘이 떠나간 후로
혹시나 우리가
괜찮은 시절에 만나
잘해줬다면은
우리 조금은 다를까
너를 너무 사랑해서
그게 멀어지게 한 걸까
철이 없는 내 욕심인가
사랑이 식었다고
솔직히 말해도 돼
가슴 뛰는 설렘이
네게
온 거라고 나보다
좋은 사람이
너에게 생긴 거라고
아침이 까맣도록 취해
잊으려 날 망가뜨려도
남아 있는 너
나보다 더 어디 가
좋아서 떠난 거니
인정하려 해봐도
미워
내가 좀 더 잘나서
성공할 때쯤
네 앞에 서 볼게
그때 넌 홀로이기를",0.192922,0.049093,0.128886,0.018373,0.609843,0.000884
31853557,"별빛이 내린 밤
그 풍경 속 너와 나
날 새롭게 하는
따뜻하게 만드는
니 눈빛 니 미소
영원히 담아둘게
너로 가득한 맘
널 닮아가는 나
날 위한 선물
꿈보다 더 아름다운
서로의 품에서
끝 없는 밤을 걷자
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
행복이 짙은 날
어둠이 없는 밤
같은 맘 속에
같은 꿈이 피어난 건
우리의 정해진
운명이 맞닿은거야
나의 모든 날들을 다 주고싶어
내 이 맘을 모두 전하고 싶어
잠들지 못한
푸른 바람들
이렇게 밝게 이 밤을 비춰
너와 작은 일상을 함께 하는게
내 가장 큰 기쁨인걸 넌 알까
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
내게 온 너란 빛이 눈 부셔도
네 앞에서 한 순간도 눈 감지 않아
다가올 시간도
계절의 바람도
널 데려가지 못하게
내가 더 좋은 사람이 되고 싶어
더 아름답게 널 안을 수 있게
잠들지 못한
잠들 수 없는
바람들이 널 부르고 있어
언제까지나 너와 함께 할거야
내 마지막 숨결도 너일거야
내 세상 속에
넌 빛이 되어
지금 모습 그대로 내 곁에만
이렇게 밝게 이 밤을 비춰",0.755161,0.007539,0.008283,0.006422,0.22057,0.002026
31873020,"그대와 자주 가던 그 술집에
혼자 널 생각하며 소주 한잔해
그대가 좋아하던 김치찌개를
가만히 바라보다 눈물 한잔해
그 사람 왔었나요
아니 소식이라도
그녀에게 전해줘요
늘 지금처럼 기다린다고
포장마차 그때 그 자리에서
네가 있던 그곳에 서서
날 사랑한다 말했잖아
영원할 거라고 말했잖아
포장마차 그때 그 자리에서
돌아오라는 말을 다시
되뇌이고 되뇌어도
네가 돌아오지 않을 걸 알잖아
그 사람 왔었다면
혹시 혼자였나요
그녀에게 전해줘요
나 그때처럼 기다린다고
포장마차 그때 그 자리에서
네가 있던 그곳에 서서
날 사랑한다 말했잖아
영원할 거라고 말했잖아
포장마차 그때 그 자리에서
돌아오라는 말을 다시
되뇌이고 되뇌어도
네가 돌아오지 않을 걸 알잖아
다 잊으려고 노력해봐도
그게 잘 안되나봐
습관처럼 아니 예전처럼 우리
두 번 다시 돌아갈 수 없나요
내가 싫은 건가요
날 사랑한다 말했잖아
영원할 거라고 말했잖아
포장마차 그때 그 자리에서
네가 있던 그곳에 서서
날 사랑한다 말했잖아
영원할 거라고 말했잖아
그댈 다시 부르고 또 불러도
아무 말 없는 너를 다시
되뇌이고 되뇌어도
네가 돌아오지 않을 걸 알잖아",0.230191,0.170764,0.111588,0.089356,0.387044,0.011058
31929663,"내 소식 들었지 너와 헤어지고
참 많이 울고 힘들게 버티다
이해심이 많은 좋은 사람을
만나서 나는 잘 지내고 있어
그런데 이상해
아직 넌 힘들어한다는
얘길 전해 들으니 네가 좀 걱정돼
그녀에게 미안하지만 자꾸
네가 생각나
어떻게 지내 네 안부 참 궁금한데
날 잊고 행복하길 바랬는데
예쁜 사랑 하기를 바랬는데
잘해주지 못한 날 왜 잊지 못하니
들려오는 너의 안부
못 들은 척 지나갈걸
그게 안돼
지금 여자친구
힘들 때 내 곁으로 와
너의 기억을 하나씩 지워줬어 고맙게
나는 나쁜 놈인 가봐
고작 너의 안부에
가슴이 뛰고 왜 눈물이 나는 건데
날 잊고 행복하길 바랬는데
예쁜 사랑 하기를 바랬는데
잘해주지 못한 날 왜 잊지 못하니
들려오는 너의 안부
못 들은 척 지나갈걸
헤어짐을 말한 너를 미워도 하고
후회하며 지내기를 바랬어
널 잊고 행복하게 잘 살았는데
예쁜 사랑 다시 시작했는데
다 잊었다 생각하고 지내왔는데
들려오는 너의 안부에
결국 무너졌어",0.254539,0.029861,0.052928,0.013301,0.64778,0.001591
31960759,"우리 이제 헤어지기로해 
너도 알잖아 
우린 충분했다는걸
이별이 무서워 
자꾸 피해보지만 
이젠 정말 끝인걸
우리 사랑이 우리 추억이 
이젠 끝나가지만 
함께한 기억은 
내가 다 가져갈게
끝이란걸 알지만 
끝이라고 안할게 
내눈에 비친 네 모습이 
날 나쁘게 만들어
나 이제 너와 서툰이별을 하려해 
많이 아프겠지만 
이제 정말 헤어지려해 
가끔 혼자 견디기 힘들어 
나도 몰래 널 부르게되면 
그냥 지나쳐줘 
서툰이별이라서 
그래
혹시 그때의 서로를 
조금더 이해했더라면 
우린 조금은 달라졌을까
이제와서 이러는 내가 
너무 이기적인가봐 
내눈에 비친 네 모습이 
날 나쁘게 만들어
나 이제 너와 서툰이별을 하려해 
많이 아프겠지만 
이제 정말 헤어지려해 
가끔 혼자 견디기 힘들어 
나도 몰래 널 부르게되면 
그냥 지나쳐줘 
서툰이별이라서 
그래
우리의 최선은 여기까지인거같아 
수고많았어 
이젠 널 보낼게 
같은 추억속에 
우리를 
이젠 보내줘야해 
애써 그냥 웃으며 
아무렇지 않게 널 보낼게
우리 이제 정말 이별을 하려해 
많이 아프겠지만 
많이 힘들겠지만 
혹시 우리가 다시 만나게 
되는 날이 다가오면 
그땐 꼭 안아줘 
많이 보고싶었다고 말해줘",0.325834,0.003013,0.013988,0.004171,0.652821,0.000173
